"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 25 12:22:20 UTC 2021","Fri Jun 25 12:24:20 UTC 2021","120153","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA[setup_profiles0]",""
"broken","Fri Jun 25 12:36:32 UTC 2021","Fri Jun 25 12:36:32 UTC 2021","0","e2e.interOp.iOS.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA[setup_profiles0]",""
"failed","Fri Jun 25 12:31:53 UTC 2021","Fri Jun 25 12:32:41 UTC 2021","48928","e2e.interOp.iOS.PassPoint","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA[setup_profiles0]",""
"passed","Fri Jun 25 12:17:22 UTC 2021","Fri Jun 25 12:20:40 UTC 2021","197437","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA[setup_profiles0]",""
"broken","Fri Jun 25 12:25:11 UTC 2021","Fri Jun 25 12:25:11 UTC 2021","0","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA[setup_profiles0]",""
"failed","Fri Jun 25 12:26:34 UTC 2021","Fri Jun 25 12:27:23 UTC 2021","48550","e2e.interOp.iOS.AccessPointConnection","test_AccessPointConnection","TestAccessPointConnectivety","","","test_AccessPointConnection_2g_WPA",""
"failed","Fri Jun 25 12:29:03 UTC 2021","Fri Jun 25 12:30:05 UTC 2021","62224","e2e.interOp.iOS.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneMode","","","test_ToogleAirplaneMode_2g_WPA[setup_profiles0]",""
"failed","Fri Jun 25 12:34:46 UTC 2021","Fri Jun 25 12:35:30 UTC 2021","44218","e2e.interOp.iOS.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA[setup_profiles0]",""
"passed","Fri Jun 25 12:09:52 UTC 2021","Fri Jun 25 12:12:41 UTC 2021","168443","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_WPA[setup_profiles0]",""
"passed","Fri Jun 25 12:14:16 UTC 2021","Fri Jun 25 12:15:43 UTC 2021","86960","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_WPA[setup_profiles0]",""
