"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 16 01:42:20 UTC 2021","Mon Aug 16 01:45:37 UTC 2021","196430","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA[setup_profiles0]",""
"failed","Mon Aug 16 01:11:21 UTC 2021","Mon Aug 16 01:11:21 UTC 2021","1","e2e.interOp.android.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridgeMode","","","test_OpenRoaming_5g_WPA2_EAP[push_ap_profile0-setup_profiles0]","
            EAP Passpoint BRIDGE Mode
            pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_eap and fiveg""
        "
"passed","Mon Aug 16 00:27:00 UTC 2021","Mon Aug 16 00:29:44 UTC 2021","163749","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"failed","Mon Aug 16 01:22:05 UTC 2021","Mon Aug 16 01:22:05 UTC 2021","1","e2e.interOp.android.OpenRoamingPassPoint","test_OpenRoaming_BridgeMode","TestOpenRoamingBridgeMode","","","test_OpenRoaming_wpa2_only_eap_5g[push_ap_profile0-setup_profiles0]","
             EAP Passpoint BRIDGE Mode
             pytest -m ""interop_iOS and eap_passpoint and bridge and wpa2_only_eap and fiveg""
        "
"passed","Mon Aug 16 02:14:21 UTC 2021","Mon Aug 16 02:16:35 UTC 2021","134258","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_OPEN[setup_profiles0]",""
"passed","Mon Aug 16 02:04:49 UTC 2021","Mon Aug 16 02:07:25 UTC 2021","155833","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA2_Personal[setup_profiles0]",""
"passed","Mon Aug 16 01:50:20 UTC 2021","Mon Aug 16 01:52:33 UTC 2021","132697","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleAirplaneMode_2g_OPEN[setup_profiles0]",""
"passed","Mon Aug 16 01:30:42 UTC 2021","Mon Aug 16 01:33:57 UTC 2021","195815","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA2_Personal[setup_profiles0]",""
"passed","Mon Aug 16 01:58:33 UTC 2021","Mon Aug 16 02:00:29 UTC 2021","115858","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA[setup_profiles0]",""
"passed","Mon Aug 16 00:49:14 UTC 2021","Mon Aug 16 00:51:25 UTC 2021","131850","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_OPEN[setup_profiles0]",""
"passed","Mon Aug 16 01:53:15 UTC 2021","Mon Aug 16 01:55:13 UTC 2021","117445","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_5g_WPA2_Personal[setup_profiles0]",""
"passed","Mon Aug 16 01:47:24 UTC 2021","Mon Aug 16 01:49:38 UTC 2021","134125","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleAirplaneMode_5g_OPEN[setup_profiles0]",""
"passed","Mon Aug 16 02:10:11 UTC 2021","Mon Aug 16 02:11:35 UTC 2021","83961","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA[setup_profiles0]",""
"passed","Mon Aug 16 01:38:28 UTC 2021","Mon Aug 16 01:41:41 UTC 2021","193027","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_5g_WPA[setup_profiles0]",""
"passed","Mon Aug 16 00:56:22 UTC 2021","Mon Aug 16 00:57:46 UTC 2021","84132","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_WPA[setup_profiles0]",""
"passed","Mon Aug 16 00:30:24 UTC 2021","Mon Aug 16 00:32:38 UTC 2021","133976","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"passed","Mon Aug 16 02:01:09 UTC 2021","Mon Aug 16 02:03:05 UTC 2021","116247","e2e.interOp.android.WifiMode","test_ToggleWifiMode","TestToggleWifiMode","","","test_ToogleWifiMode_2g_WPA[setup_profiles0]",""
"passed","Mon Aug 16 01:27:46 UTC 2021","Mon Aug 16 01:30:03 UTC 2021","136708","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_ToogleAirplaneMode_2g_OPEN[setup_profiles0]",""
"passed","Mon Aug 16 02:17:18 UTC 2021","Mon Aug 16 02:19:41 UTC 2021","143318","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_OPEN[setup_profiles0]",""
"passed","Mon Aug 16 01:34:37 UTC 2021","Mon Aug 16 01:37:49 UTC 2021","192617","e2e.interOp.android.PassPointConnection","test_PassPointConnection","TestPassPointConnection","","","test_PassPointConnection_2g_WPA2_Personal[setup_profiles0]",""
"passed","Mon Aug 16 00:52:04 UTC 2021","Mon Aug 16 00:53:29 UTC 2021","84642","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_5g_WPA2_Personal[setup_profiles0]",""
"passed","Mon Aug 16 00:42:17 UTC 2021","Mon Aug 16 00:44:31 UTC 2021","133700","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_5g_OPEN[setup_profiles0]",""
"passed","Mon Aug 16 00:54:12 UTC 2021","Mon Aug 16 00:55:37 UTC 2021","85446","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_WPA2_Personal[setup_profiles0]",""
"passed","Mon Aug 16 02:12:14 UTC 2021","Mon Aug 16 02:13:39 UTC 2021","84538","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_5g_WPA[setup_profiles0]",""
"passed","Mon Aug 16 00:35:59 UTC 2021","Mon Aug 16 00:38:40 UTC 2021","161546","e2e.interOp.android.AccessPointConnection","test_AccessPointConnection","TestAcessPointConnection","","","test_AccessPointConnection_2g_WPA[setup_profiles0]",""
"passed","Mon Aug 16 02:08:04 UTC 2021","Mon Aug 16 02:09:29 UTC 2021","84779","e2e.interOp.android.client_connectivity","test_NatMode","TestNatMode","","","test_ClientConnectivity_2g_WPA2_Personal[setup_profiles0]",""
"passed","Mon Aug 16 00:58:29 UTC 2021","Mon Aug 16 00:59:52 UTC 2021","83496","e2e.interOp.android.AirplaneMode","test_ToggleAirplaneMode","TestToggleAirplaneModeAndroid","","","test_ToogleAirplaneMode_2g_WPA[setup_profiles0]",""
