"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Dec 10 13:11:22 UTC 2021","Fri Dec 10 13:13:54 UTC 2021","151873","e2e.basic.validation_of_operating_modes.bridge_mode.client_connectivity","sanity","Bridge Mode Client Connectivity : Suite-B","","","test_wpa3_personal_ssid_5g[setup_profiles0]","Client Connectivity open ssid 2.4G
           pytest -m ""client_connectivity and bridge and general and wpa3_personal and fiveg""
        "
"broken","Fri Dec 10 12:54:13 UTC 2021","Fri Dec 10 12:57:24 UTC 2021","190505","e2e.basic.validation_of_operating_modes.bridge_mode.client_connectivity","sanity","Bridge Mode EAP Client Connectivity : Suite-A","","","test_wpa3_enterprise_5g[setup_profiles0]"," wpa enterprise 2g
            pytest -m ""client_connectivity and bridge and enterprise and ttls and wpa3_enterprise and fiveg""
        "
"broken","Fri Dec 10 14:39:22 UTC 2021","Fri Dec 10 14:41:56 UTC 2021","153901","e2e.basic.validation_of_operating_modes.vlan_mode.client_connectivity","test_general_security_modes","TestvlanModeConnectivitySuiteA","","","test_open_ssid_2g[setup_profiles0]","Client Connectivity open ssid 2.4G
           pytest -m ""client_connectivity and vlan and general and open and twog""
        "
"broken","Fri Dec 10 14:16:14 UTC 2021","Fri Dec 10 14:19:24 UTC 2021","189714","e2e.basic.validation_of_operating_modes.vlan_mode.client_connectivity","test_enterprise_ttls","TestVLANModeEnterpriseTTLSSuiteOne","","","test_wpa_enterprise_2g[setup_profiles0]",""
"passed","Fri Dec 10 12:33:27 UTC 2021","Fri Dec 10 12:33:27 UTC 2021","0","","test_connectivity","TestFMS","","","test_firmware_upgrade_status_AP",""
"passed","Fri Dec 10 12:34:04 UTC 2021","Fri Dec 10 12:34:04 UTC 2021","21","controller_tests.ucentral_gateway","test_gatewayservice","TestUcentralGatewayService","","","test_system_info_gw",""
"broken","Fri Dec 10 13:11:06 UTC 2021","Fri Dec 10 13:11:08 UTC 2021","2609","e2e.basic.validation_of_operating_modes.bridge_mode.client_connectivity","sanity","Bridge Mode Client Connectivity : Suite-B","","","test_wpa3_personal_ssid_2g[setup_profiles0]","Client Connectivity open ssid 2.4G
           pytest -m ""client_connectivity and bridge and general and wpa3_personal and twog""
        "
"passed","Fri Dec 10 12:34:04 UTC 2021","Fri Dec 10 12:34:04 UTC 2021","25","controller_tests.ucentral_gateway","test_securityservice","TestUcentralSecService","","","test_secservice_get_uptime","
            Test the system endpoint to verify the uptime of the service
            WIFI-3451
        "
"passed","Fri Dec 10 12:34:04 UTC 2021","Fri Dec 10 12:34:04 UTC 2021","20","controller_tests.ucentral_gateway","test_gatewayservice","TestUcentralGatewayService","","","test_system_info_fms",""
"broken","Fri Dec 10 13:49:48 UTC 2021","Fri Dec 10 13:52:20 UTC 2021","152075","e2e.basic.validation_of_operating_modes.nat_mode.client_connectivity","test_general_security_modes","TestNATModeConnectivitySuiteA","","","test_open_ssid_2g[setup_profiles0]","Client Connectivity open ssid 2.4G
           pytest -m ""client_connectivity and nat and general and open and twog""
        "
"broken","Fri Dec 10 13:05:38 UTC 2021","Fri Dec 10 13:05:41 UTC 2021","2845","e2e.basic.validation_of_operating_modes.bridge_mode.client_connectivity","sanity","Bridge Mode Client Connectivity : Suite-A","","","test_wpa_ssid_5g[setup_profiles0]","Client Connectivity wpa ssid 5G
           pytest -m ""client_connectivity and bridge and general and wpa and fiveg""
        "
"broken","Fri Dec 10 13:40:58 UTC 2021","Fri Dec 10 13:44:08 UTC 2021","189576","e2e.basic.validation_of_operating_modes.nat_mode.client_connectivity","test_enterprise_ttls","TestNATModeEnterpriseTTLSSuiteOne","","","test_wpa3_enterprise_2g[setup_profiles0]",""
"broken","Fri Dec 10 12:43:48 UTC 2021","Fri Dec 10 12:46:58 UTC 2021","190785","e2e.basic.validation_of_operating_modes.bridge_mode.client_connectivity","sanity","Bridge Mode EAP Client Connectivity : Suite-A","","","test_wpa2_enterprise_2g[setup_profiles0]"," wpa enterprise 2g
            pytest -m ""client_connectivity and bridge and enterprise and ttls and wpa2_enterprise and twog""
        "
"broken","Fri Dec 10 13:02:46 UTC 2021","Fri Dec 10 13:05:21 UTC 2021","154424","e2e.basic.validation_of_operating_modes.bridge_mode.client_connectivity","sanity","Bridge Mode Client Connectivity : Suite-A","","","test_wpa_ssid_2g[setup_profiles0]","Client Connectivity wpa ssid 2.4G
           pytest -m ""client_connectivity and bridge and general and wpa and twog""
        "
"broken","Fri Dec 10 14:26:33 UTC 2021","Fri Dec 10 14:29:43 UTC 2021","189608","e2e.basic.validation_of_operating_modes.vlan_mode.client_connectivity","test_enterprise_ttls","TestVLANModeEnterpriseTTLSSuiteOne","","","test_wpa2_enterprise_5g[setup_profiles0]",""
"broken","Fri Dec 10 14:10:06 UTC 2021","Fri Dec 10 14:12:37 UTC 2021","151827","e2e.basic.validation_of_operating_modes.nat_mode.client_connectivity","test_general_security_modes","TestNATModeConnectivitySuiteB","","","test_wpa_wpa2_personal_ssid_2g[setup_profiles0]","Client Connectivity open ssid 2.4G
           pytest -m ""client_connectivity and NAT and general and wpa_wpa2_personal_mixed and twog""
        "
"broken","Fri Dec 10 14:30:00 UTC 2021","Fri Dec 10 14:33:10 UTC 2021","189761","e2e.basic.validation_of_operating_modes.vlan_mode.client_connectivity","test_enterprise_ttls","TestVLANModeEnterpriseTTLSSuiteOne","","","test_wpa3_enterprise_2g[setup_profiles0]",""
"broken","Fri Dec 10 13:37:32 UTC 2021","Fri Dec 10 13:40:41 UTC 2021","189426","e2e.basic.validation_of_operating_modes.nat_mode.client_connectivity","test_enterprise_ttls","TestNATModeEnterpriseTTLSSuiteOne","","","test_wpa2_enterprise_5g[setup_profiles0]",""
"broken","Fri Dec 10 13:55:30 UTC 2021","Fri Dec 10 13:55:32 UTC 2021","2616","e2e.basic.validation_of_operating_modes.nat_mode.client_connectivity","test_general_security_modes","TestNATModeConnectivitySuiteA","","","test_wpa_ssid_2g[setup_profiles0]","Client Connectivity wpa ssid 2.4G
           pytest -m ""client_connectivity and NAT and general and wpa and twog""
        "
"passed","Fri Dec 10 12:34:01 UTC 2021","Fri Dec 10 12:34:01 UTC 2021","22","controller_tests.ucentral_gateway","test_gatewayservice","TestUcentralGatewayService","","","test_gwservice_listdevices","
            Test the list devices endpoint
            WIFI-3452
        "
"passed","Fri Dec 10 12:33:13 UTC 2021","Fri Dec 10 12:33:13 UTC 2021","1","","test_connectivity","TestFMS","","","test_firmware_upgrade_request",""
"broken","Fri Dec 10 14:50:43 UTC 2021","Fri Dec 10 14:50:46 UTC 2021","2645","e2e.basic.validation_of_operating_modes.vlan_mode.client_connectivity","test_general_security_modes","TestvlanModeConnectivitySuiteA","","","test_wpa2_personal_ssid_2g[setup_profiles0]","Client Connectivity wpa2_personal ssid 2.4G
           pytest -m ""client_connectivity and vlan and general and wpa2_personal and twog""
        "
"passed","Fri Dec 10 12:34:04 UTC 2021","Fri Dec 10 12:34:04 UTC 2021","53","controller_tests.ucentral_gateway","test_securityservice","TestUcentralSecService","","","test_secservice_get_version","
            Test the system endpoint to verify the version of the service
            WIFI-3450
        "
"passed","Fri Dec 10 12:32:52 UTC 2021","Fri Dec 10 12:32:52 UTC 2021","1","","test_connectivity","TestResources","","","test_access_points_connectivity","Test case to verify Access Points Connectivity"
"broken","Fri Dec 10 13:17:21 UTC 2021","Fri Dec 10 13:19:56 UTC 2021","154294","e2e.basic.validation_of_operating_modes.bridge_mode.client_connectivity","sanity","Bridge Mode Client Connectivity : Suite-B","","","test_wpa_wpa2_personal_ssid_2g[setup_profiles0]","Client Connectivity open ssid 2.4G
           pytest -m ""client_connectivity and bridge and general and wpa_wpa2_personal_mixed and twog""
        "
"broken","Fri Dec 10 13:34:05 UTC 2021","Fri Dec 10 13:37:15 UTC 2021","189572","e2e.basic.validation_of_operating_modes.nat_mode.client_connectivity","test_enterprise_ttls","TestNATModeEnterpriseTTLSSuiteOne","","","test_wpa2_enterprise_2g[setup_profiles0]",""
"broken","Fri Dec 10 12:33:40 UTC 2021","Fri Dec 10 12:33:48 UTC 2021","7854","","test_connectivity","TestFMS","","","test_firmware_upgrade_status_gateway",""
"broken","Fri Dec 10 14:45:03 UTC 2021","Fri Dec 10 14:47:35 UTC 2021","151694","e2e.basic.validation_of_operating_modes.vlan_mode.client_connectivity","test_general_security_modes","TestvlanModeConnectivitySuiteA","","","test_wpa_ssid_2g[setup_profiles0]","Client Connectivity wpa ssid 2.4G
           pytest -m ""client_connectivity and vlan and general and wpa and twog""
        "
"broken","Fri Dec 10 13:08:51 UTC 2021","Fri Dec 10 13:08:54 UTC 2021","2790","e2e.basic.validation_of_operating_modes.bridge_mode.client_connectivity","sanity","Bridge Mode Client Connectivity : Suite-A","","","test_wpa2_personal_ssid_5g[setup_profiles0]","Client Connectivity wpa2_personal ssid 5G
           pytest -m ""client_connectivity and bridge and general and wpa2_personal and fiveg""
        "
"broken","Fri Dec 10 14:33:27 UTC 2021","Fri Dec 10 14:36:36 UTC 2021","189690","e2e.basic.validation_of_operating_modes.vlan_mode.client_connectivity","test_enterprise_ttls","TestVLANModeEnterpriseTTLSSuiteOne","","","test_wpa3_enterprise_5g[setup_profiles0]",""
"broken","Fri Dec 10 14:59:58 UTC 2021","Fri Dec 10 15:02:36 UTC 2021","158290","e2e.basic.validation_of_operating_modes.vlan_mode.client_connectivity","test_general_security_modes","TestvlanModeConnectivitySuiteTwo","","","test_wpa3_personal_mixed_ssid_5g[setup_profiles0]","Client Connectivity open ssid 2.4G
           pytest -m ""client_connectivity and vlan and general and wpa3_personal_mixed and fiveg""
        "
"passed","Fri Dec 10 12:34:01 UTC 2021","Fri Dec 10 12:34:04 UTC 2021","3139","controller_tests.ucentral_gateway","test_gatewayservice","TestUcentralGatewayService","","","test_gwservice_createdevice","
            Test the create device endpoint
            WIFI-3453
        "
"passed","Fri Dec 10 12:32:41 UTC 2021","Fri Dec 10 12:32:41 UTC 2021","65","","test_connectivity","TestResources","","","test_controller_connectivity","Test case to verify cloud Controller Connectivity"
"broken","Fri Dec 10 13:27:10 UTC 2021","Fri Dec 10 13:30:20 UTC 2021","190045","e2e.basic.validation_of_operating_modes.nat_mode.client_connectivity","test_enterprise_ttls","TestNATModeEnterpriseTTLSSuiteOne","","","test_wpa_enterprise_2g[setup_profiles0]",""
